valence,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,liveness,loudness,name,popularity,speechiness,tempo
0.948,0.168,0.746,259240,0.585,0,37kCg5izHEMZ66xGdMVG5L,0.0,0.264,-5.937,Oye Mujer,1,0.0491,182.018
0.736,0.0558,0.411,243720,0.818,0,5YAG3S6umiMK2PE4phCUnh,0.359,0.151,-5.24,Maudie,0,0.0391,61.524
0.501,0.0948,0.54,190307,0.6970000000000001,1,3hwwIr2pcL2IWBpEUj5Hya,0.0,0.436,-4.912,Window Shopper,1,0.181,174.31099999999995
0.7240000000000001,0.285,0.456,214320,0.728,0,7hEbLvHSHpmMZXuuw2nmmH,0.0,0.0343,-3.725,Uncharted,1,0.0435,203.962
0.26,0.245,0.355,227720,0.55,0,5ksoJlQJtduEkwQTo7UN7X,3.2e-05,0.0979,-5.772,Cowboys and Angels,1,0.0285,73.842
0.0574,0.938,0.285,252373,0.0492,0,4NnoL0PM9RNmyaJCnHzrlL,0.0182,0.237,-21.25,"Beethoven: Piano Concerto No. 4 in G Major, Op. 58: II. Andante con moto",0,0.0404,78.5
0.962,0.877,0.721,240813,0.595,0,0SrJKLmxC624x3r9j2O374,0.918,0.103,-13.564,The Ecstasy Of Dancing Fleas - 2008 Digital Remaster,1,0.0513,90.557
0.8540000000000001,0.00827,0.246,225027,0.833,0,4feBtaGPcIlQ3cOAhUjCOo,2.97e-05,0.0708,-4.545,Whadda You Want From Me - Remastered,0,0.0617,171.72799999999995
0.101,0.958,0.573,442280,0.0954,0,6Y9FGnmx9PXsmgLs02UirG,0.388,0.231,-21.81900000000001,Strange Meadow Lark,1,0.0454,125.451
0.568,0.852,0.328,131560,0.0434,0,00nbwPLUxdQGahBbvYZng2,0.00113,0.318,-23.914,Carnival of the Animals: IV. Tortoises,0,0.0463,82.265
0.802,0.108,0.875,366027,0.463,1,2SfCvAjoxwG9mySiYI2W9X,0.0,0.0473,-17.227,Cheeba Cheeba,1,0.155,90.379
0.696,0.208,0.586,401334,0.384,0,4hreuoKJi3sBdtQD3gfzh5,0.443,0.239,-13.231,Destination,1,0.0331,128.611
0.221,0.0294,0.654,200107,0.655,0,6xsEAm6w9oMQYYg3jkEkMT,0.0,0.139,-7.388,Bad Blood,1,0.106,170.16
0.217,0.7340000000000001,0.351,439080,0.254,0,23wNRzJDypgGIYvTMOe8bJ,0.763,0.195,-16.654,"Violin Concerto in D Major, Op. 77: III. Allegro giocoso, ma non troppo vivace",0,0.0424,98.147
0.354,0.8059999999999999,0.289,299733,0.11,0,0qij2rtvShTEfQfJq7hxmC,1.57e-06,0.118,-21.771,Little Green Apples,0,0.0335,135.983
0.298,0.986,0.29,129400,0.454,0,0skW4wCQKtHs06qZlmmxoj,0.00319,0.218,-14.258,Me t'aidonia,0,0.115,85.031
0.211,0.982,0.519,170733,0.245,0,0C4zdqs5IyXr3SWLf8YAVN,0.597,0.0437,-15.196,Musica Poetica I (Highlights): Gassenhauer,0,0.0454,70.483
0.477,0.0326,0.691,258293,0.732,0,4objxuNfJlJHomkRIPa2Y2,0.0,0.0608,-3.715,Drinking Alone,1,0.0294,97.949
0.622,0.5539999999999999,0.442,453200,0.356,0,6EIcGrSIP8ZLnokgBeY3UP,0.00369,0.0933,-14.767,Night And Day,1,0.0541,83.664
0.285,0.6409999999999999,0.276,237467,0.5720000000000001,0,0tzixmHNQfE6S6SirSToxW,0.0,0.2,-7.818,El Ultimo Adiós - Varios Artistas Version,1,0.0377,77.986
0.397,0.0901,0.693,278800,0.88,1,7aXXjA800sXYKpM8D9pCVT,0.0,0.211,-3.228,Tell Me,1,0.0661,88.088
0.156,0.994,0.309,246840,0.0947,0,4zI4RAAvEA4nOTOP8I7OGu,0.877,0.066,-20.013,"Nocturne in E Minor No. 19, Op. 72, No. 1",0,0.0369,98.011
0.358,0.85,0.263,193467,0.219,0,64k1nvy9Uaoe8ikZOOkHcp,0.0,0.501,-15.586,Bali Ha'l (Bonus Track),0,0.036,168.047
0.6829999999999999,0.44,0.561,219480,0.687,0,3ghgwo0BTPm329zGMQRfn7,1.98e-05,0.144,-5.755,I Feel It All,1,0.0466,172.046
0.606,0.311,0.721,95500,0.171,0,1KzgQbKDEJypG6rV79AcbF,0.0,0.381,-22.768,Chapter 2.11 - Dziewczynka z Luna Parku: Część 2,0,0.914,86.759
0.428,0.0011,0.7609999999999999,215800,0.541,0,1foblVZ1Kr2vz7212SMNZB,5.2e-05,0.122,-7.064,Casa Dega,0,0.0503,116.802
0.478,0.172,0.352,181055,0.629,0,3zaOnVMW0V77NmxItFWusf,0.0029,0.275,-7.419,El Alma en los Labios,0,0.0756,118.921
0.685,0.982,0.685,201321,0.329,0,542SgCp2Nyd2C0sHRZPVVg,0.00283,0.125,-10.949000000000002,Ae Dilwale Hans Le Gaa Le,0,0.385,130.821
0.889,0.0444,0.7,249467,0.758,1,3DAnL5uiU1Kh6an43EsU4x,1.3e-05,0.0401,-3.012,P.I.M.P.,1,0.342,78.693
0.3,0.0122,0.504,385667,0.779,0,2Cq2BrkoxqMvP3hcJHWNga,0.0005009999999999,0.0925,-5.48,Silvia,1,0.0402,119.985
0.7070000000000001,0.758,0.706,176307,0.687,0,76tsdEV8m4vx0T5anJdslZ,0.000172,0.312,-13.005999999999998,Crispy Critters,1,0.284,112.64
0.8640000000000001,0.049,0.789,272960,0.8490000000000001,0,6V9CqF8Y46hwzkvfA35m7D,7.3e-05,0.26,-14.977,Undercover,0,0.0506,126.883
0.215,0.754,0.43,228484,0.416,0,2IDsiNxqc0wP9C0AZ8Cm4K,0.0,0.0896,-8.552,Christmas Song,0,0.037,121.83
0.225,0.0534,0.563,291027,0.413,0,47vFyxAv24QxAOfdMuE3oV,0.7170000000000001,0.141,-12.589,Nara (Theme to Cold Case),1,0.0268,149.997
0.637,0.00544,0.623,160520,0.82,0,00NNd1BFzQQzZe4UcvZIzB,0.000208,0.14,-6.8420000000000005,Pints of Guinness Make You Strong,1,0.0499,128.35
0.297,0.743,0.6990000000000001,130200,0.192,1,57DOyUUluusnBzS5yK6524,0.0,0.107,-18.631,Часть 5.3 - Обратный путь,0,0.956,135.389
0.778,0.5489999999999999,0.605,199573,0.444,0,0SlBCbQtgfWBVkSEXcWaIA,0.0141,0.131,-10.987,Watermelon Man,0,0.032,129.033
0.923,0.271,0.664,330213,0.529,0,3EhM8CVxZwctj3eqiIBhax,0.00363,0.0882,-11.385,See Me,0,0.0403,102.067
0.556,0.946,0.691,195520,0.243,0,3kdwWZBB2sOQ4vGDT53Din,0.903,0.092,-14.272,Bullfrog Moan,0,0.0676,123.777
0.938,0.0818,0.61,290667,0.7909999999999999,0,3LxMs3DBirmev8OFkSNuBA,0.0,0.0847,-10.918,Never Never Gonna Give Ya Up,1,0.101,85.338
0.358,0.0128,0.5,275040,0.851,0,2TlXPShOrPn4K51fP0Fykd,0.00698,0.136,-6.027,Where The Streets Have No Name,1,0.038,125.599
0.867,0.105,0.843,250653,0.43,0,0gxWRx8t7WZGCj53HVGpmI,4.91e-06,0.035,-9.734,My Sensitivity (Gets in the Way),0,0.231,102.898
0.5379999999999999,0.000428,0.7,358125,0.83,0,54f0ELvqmQiN9jhOttBoYY,0.732,0.0507,-5.162000000000001,Love The Way You Lie - Original Mix,0,0.0431,127.998
0.7,0.625,0.382,286613,0.325,0,20i32tv9LE6MPxt4iKvWI8,5.85e-06,0.191,-10.431,Wish I Could,0,0.0286,176.65099999999995
0.8270000000000001,0.0355,0.784,206160,0.546,0,66TbFEVUswHulatenFGicw,0.000247,0.0756,-6.195,Island Feeling,1,0.0529,147.457
0.922,0.000148,0.47,215427,0.93,0,0EZfYGI2JDK9a8HJpBw2Ua,0.0781,0.0497,-7.387,Still Ill - John Peel Session 14/09/83,1,0.0511,165.483
0.514,0.784,0.5479999999999999,178774,0.211,0,6N1ufH5NNP5yQaNF1fZwq9,0.0,0.271,-12.549,Moody's Mood for Love,1,0.0521,104.944
0.603,0.992,0.529,155973,0.147,0,2mhN0QMGWIhc93GacLiadb,0.000129,0.129,-17.544,Por Qué No Me Besas - Remasterizado,0,0.214,203.812
0.16,0.944,0.633,186867,0.0108,0,5XQPG71jyDTIjDrgBTrNgY,0.195,0.194,-21.35,Sonatas and Interludes for Prepared Piano: Sonata I,0,0.163,135.519
0.229,0.873,0.327,667909,0.174,0,1cFuvg3ZSF7mOqqgNPhmKB,0.305,0.128,-17.448,"Violin Concerto, Op. 53: III. Allegro giocoso, ma non troppo",0,0.0454,81.822
0.745,0.952,0.7190000000000001,183440,0.209,0,2Fqphno2uueRloqhs9nvpH,0.000352,0.0651,-11.08,If My Heart Could Only Talk,0,0.0491,110.53
0.52,0.804,0.684,171800,0.239,0,1pvEJZyOouTLeMibeqRw0o,0.0,0.68,-21.143,"Le peintre, la pomme & Picasso - Récital au Théâtre de L'etoile",0,0.845,137.792
0.828,0.916,0.5870000000000001,185413,0.608,0,0ZQr4YqKkl1td0q7UnELhj,0.00111,0.0865,-13.692,Gia mia ksanthoula,0,0.0321,107.884
0.594,0.892,0.378,214667,0.286,0,5Q0LOi7lmEVjpSp0nNGwX6,0.0,0.224,-9.198,In Case,1,0.0616,177.497
0.357,0.995,0.7020000000000001,52733,0.08,0,7g6dpCXdpkOmc6zIH81YoD,0.0127,0.248,-19.316,She Called Pest Control,0,0.6759999999999999,80.524
0.545,0.74,0.637,233000,0.659,0,1CKIgidUyOu2MjDwcd4xVd,0.0,0.227,-6.964,Best Friend,1,0.0409,102.029
0.687,0.973,0.423,234240,0.0948,0,0w9xYEvm1nd4S9v04zftup,0.858,0.187,-22.659,"Cello Suite No. 6 in D Major, BWV 1012: VI. Gigue",1,0.0464,70.596
0.399,0.0424,0.435,274286,0.727,0,2c4s8OFu1IkIDdNA953M03,4.6e-06,0.105,-6.968999999999999,Frame of Mind,1,0.0611,174.99200000000005
0.831,0.799,0.595,239961,0.474,0,5M0dI0I0TWL6phor6AXxBc,0.106,0.29,-10.912,Για δες με,0,0.0364,109.136
0.0171,0.00985,0.191,59933,0.884,0,5vMr5fkLJIk7u0hqQKcI2f,0.843,0.412,-24.609,Applause; Setting Up & Tuning Up for BG Small Groups - Live,0,0.486,79.205
0.799,0.991,0.708,199915,0.238,0,40pWnkmHtQqDIysW9nAtRZ,0.000146,0.168,-14.033,Julie Ann Johnson,0,0.36,111.112
0.5720000000000001,0.1689999999999999,0.333,277133,0.595,0,0FFdCFGfmtqVaHTBYXybkx,9.59e-05,0.0965,-12.383,The Grand Illusion,1,0.0363,94.617
0.357,0.445,0.324,462373,0.47,0,7jT4VWw39yoEMDnL9Dc31n,0.229,0.903,-14.555,Still in Love with You - Live,0,0.044,136.21
0.33,0.774,0.243,176680,0.281,0,3QjizcBW8Cc9AAONNhykSy,0.0,0.249,-16.865,Jesus Name Above All Names,1,0.0336,111.473
0.0383,0.97,0.248,134255,0.161,0,6aalFaWhCgp6M2vhEOT6G8,0.74,0.299,-12.723,Tyaj Sab Maya,0,0.0507,70.785
0.738,0.284,0.722,217827,0.595,0,751gBcu62kORDelX7FV0mM,0.000538,0.0694,-9.928,Thank You,1,0.0415,79.98
0.522,0.32,0.633,228173,0.764,1,0B8drtTSp68pZdkmVrG9ZA,3.4e-06,0.234,-7.2120000000000015,Twinz (Deep Cover 98) (feat. Fat Joe),1,0.3229999999999999,94.971
0.777,0.0192,0.5670000000000001,288560,0.6779999999999999,1,0JSCZdPOPR7d8Mfi09tIxU,1.61e-06,0.113,-8.442,Bitches Ain't Shit,1,0.209,90.862
0.61,4e-05,0.393,219382,0.959,0,1uDhHTNIBF5BJQWTjKnCoa,0.000569,0.1,-4.343,Celebration Song,1,0.108,185.226
0.487,0.994,0.393,189067,0.256,0,2eA0oHOsArcA8ivPpx2FRZ,0.8,0.108,-12.278,Ta Tsagarakia,0,0.0462,135.007
0.504,0.421,0.5589999999999999,209453,0.835,0,4jZWeEaLCnwYtLnVEN6BYV,0.0,0.0811,-4.475,Blue Jeans,1,0.0633,117.885
0.897,0.703,0.556,187873,0.428,0,4klHnTlJx4qSUXm3kS2cNS,0.905,0.698,-9.822,La Bejarana - Remastered,0,0.0317,126.829
0.5589999999999999,0.91,0.604,179360,0.152,0,3VVxaRsFAYNCMmhiXviLtt,0.0,0.0865,-11.339,Ain't Misbehavin' - alternate take,0,0.0519,110.597
0.1669999999999999,0.843,0.24,177907,0.293,0,1vi4nbwleBLDne3cnnH95r,0.795,0.102,-10.409,I Remember When - 45rpm Issue,0,0.0346,97.865
0.335,0.331,0.741,285597,0.5,1,1q716FaopdAR7BTEt92Bll,0.0,0.277,-9.525,20 Min - Chopped and Screwed,1,0.136,96.273
0.339,0.317,0.575,226220,0.609,1,7E2C5rBLpCKwQlhJPVFBRS,0.0,0.105,-4.88,You’re Mines Still (feat. Drake),1,0.121,83.00399999999998
0.237,0.938,0.293,347093,0.0557,0,2OQOYULLeWnGzlGcXQMGLv,0.00109,0.108,-21.031,Still,1,0.0341,88.274
0.809,0.1689999999999999,0.7040000000000001,223960,0.843,0,5NHlaktoUHGDXx0JyOS5Qy,1.18e-06,0.0972,-5.231,Dejame Entrar,1,0.0323,91.987
0.629,0.233,0.903,269000,0.529,1,0SLcCaYtP6ahHoiJ11K04n,0.0,0.129,-3.615,Long Hair,1,0.406,91.113
0.521,0.986,0.423,63813,0.331,0,1ZDNuNZeujNmejZxJiLFOk,0.904,0.193,-15.47,"24 Préludes, Op. 28: Prélude No. 16 in B-Flat Minor",0,0.0411,74.089
0.0981,0.993,0.45,415227,0.0255,0,1Sz6J12IGzuQBFFEmctjRf,0.931,0.129,-21.768,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": II. Adagio",0,0.0393,98.692
0.5770000000000001,0.949,0.728,234173,0.194,0,5Jq9fnBNnsSH3HBzQminvU,0.892,0.128,-16.874000000000002,"Water Music Suite No. 2 in D Major, HWV 349: II. Alla Hornpipe",0,0.0425,120.304
0.701,0.995,0.509,192827,0.0428,0,6SbRhVLsGolVw3zigChT9N,0.916,0.108,-18.543,Prem Nagar Ki Aur Chale Hai,0,0.0681,68.447
0.362,0.455,0.595,256653,0.366,0,1zMfsMdwkSLvuqcCVEZGlT,0.000486,0.11,-11.848,Long Time Gone - 2005 Remaster,1,0.0346,106.602
0.499,0.000817,0.54,192213,0.959,0,1TTOAw90zzNWKnUgzzcvZW,0.0,0.376,-3.775,Pitiful,1,0.0452,131.83
0.542,0.0101,0.721,221427,0.723,1,0JyfYLKuXRmPhMkIPVstu5,0.00108,0.4,-4.428999999999999,I'm Not a Player,1,0.239,94.744
0.496,0.735,0.621,223507,0.4,0,0v73V7VuLgopjjCQJOoiwr,0.0,0.335,-10.87,Vito Dumas Habla al Pueblo de Su Patria - Remasterizado,0,0.414,112.626
0.7759999999999999,0.0103,0.447,188093,0.8,0,7pMyq97F6UAqKnc2P9e425,0.000222,0.5670000000000001,-9.427,32 Pennies,1,0.0476,168.396
0.273,0.476,0.621,291240,0.39,0,24T4tQrptnzQKvwQt38VZF,0.408,0.134,-16.109,Angela,0,0.0315,98.292
0.463,0.562,0.718,162867,0.3229999999999999,0,4j2W1eM03mz5MVN5LvR7VH,1.09e-06,0.0827,-15.533,These Boots Are Made for Walkin',1,0.0601,82.71700000000001
0.873,0.573,0.631,269680,0.741,0,54L5M90J1LTblYxrlzkuwC,0.0,0.271,-6.135,El Alma de Las Fiestas,0,0.031,110.678
0.685,0.593,0.506,438400,0.409,0,7I93wmouOAygQlUnssVW8Y,0.113,0.731,-18.781,Take Five - previously unreleased,1,0.045,108.044
0.357,0.754,0.529,187093,0.322,0,3PIgCs7LrNd0V0Ikt815GI,8.46e-05,0.908,-14.880999999999998,"Dark as a Dungeon - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",0,0.142,111.216
0.593,0.00114,0.68,175427,0.851,0,0KFkeq7DYdj5OT8vMML6il,0.00193,0.308,-7.665,Ta fête,1,0.12,127.954
0.897,0.87,0.828,100573,0.506,0,6PxC0ilHOSZGO6ASrktNv4,0.0,0.318,-10.297,My Son John,1,0.485,113.77
0.921,0.8390000000000001,0.7909999999999999,156333,0.316,0,3qh1xOZn3rsSvnNeBsoqIc,0.00014,0.228,-12.161,I'm Hans Christian Andersen,0,0.0606,111.224
0.737,0.992,0.742,165320,0.0918,0,67ulfy7DeiVtuWiXS1u4VL,0.946,0.104,-17.708,Perdonala Corazón - Instrumental (Remasterizado),0,0.238,117.229
0.742,0.743,0.715,254267,0.358,0,5omgFpiMt1CGHjQGfkwzvz,0.0133,0.104,-15.522,Agua,1,0.033,145.751
0.883,0.506,0.6679999999999999,157222,0.482,0,64CTAgFa5LGhn01J7yA7ij,1.59e-06,0.221,-7.869,El Viejo Joven,1,0.138,145.47299999999996
0.545,0.247,0.659,169133,0.464,0,7MfznH0BCJBzGnQWdwwRGj,0.0,0.0839,-9.775,You Ain't Livin' Till You're Lovin',0,0.0692,106.712
0.42,0.557,0.447,279040,0.578,0,7rlNIalRVbyM76fUXCfXg3,0.0,0.0968,-5.1770000000000005,Escucha a tu corazón,1,0.0321,84.694
0.435,0.0314,0.443,211307,0.634,0,0W0w5YP7Sy6nvSJV5DKfD8,0.358,0.33,-12.677,Beef Jerky - Remastered 2010,0,0.079,115.003
0.922,0.173,0.889,199000,0.541,0,6mO7K7UBgI1aQMMgBYir7m,1.49e-05,0.0379,-12.344,Walk Away from Love,0,0.0377,119.101
0.544,0.512,0.635,172153,0.49,0,2FVNgYIknzYurB6nSTbrzE,2.18e-06,0.0709,-6.919,Cuando Seamos Novios,1,0.0287,119.766
0.391,0.711,0.524,208933,0.319,0,5jmpn0ls7fYuxzYlzrr3dL,0.00204,0.102,-11.82,What's Going On In Your World,0,0.025,81.547
0.404,0.8690000000000001,0.412,204013,0.302,0,0utz8bVqEnwV1Dt6Na2YZj,0.0231,0.581,-14.369000000000002,Nana,0,0.0486,127.041
0.486,3.73e-05,0.56,206173,0.815,0,4h2H1twBzEuQygHdl60U5g,0.67,0.0521,-13.169,En Melody,1,0.0566,105.632
0.256,0.779,0.192,228213,0.165,0,2rbsO0aQrWJrU86GzMozK9,0.00267,0.178,-18.655,"The Art of the Fugue, BWV 1080: Contrapunctus VII à 4 per augmentationem et diminutionem - Excerpts",0,0.0357,136.704
0.47,0.878,0.505,512106,0.268,0,1RbjCI9KYt7kDNmlcDprdO,0.0102,0.1689999999999999,-12.630999999999998,Reincarnation of a Lovebird,0,0.0422,78.08800000000002
0.664,0.996,0.541,250747,0.283,0,0POO8XaUgW5Qjbv9sbDy8W,0.898,0.393,-14.808,Rákóczy March,0,0.0477,108.986
0.755,0.989,0.6859999999999999,187000,0.205,0,5GsD3lFY9XGTprB8n8UpgF,0.000172,0.247,-11.098,Suavemente - Remasterizado,0,0.0545,145.532
0.83,0.325,0.645,196821,0.546,0,5lz39YrMDggNXEDccHfLEF,9.88e-06,0.0743,-5.1720000000000015,Corrido De El Quemador,0,0.068,188.223
0.8390000000000001,0.00012,0.737,174400,0.7090000000000001,0,1ZyQEn0iceHj0Lbt6I6Op3,0.00294,0.199,-5.744,Wild Reputation,1,0.0337,108.016
0.7959999999999999,0.0028,0.6859999999999999,211000,0.915,0,594M0rqYMOo8BhMGEdoi5C,7.16e-06,0.233,-4.447,Tearin' up My Heart - Radio Edit,1,0.0364,110.054
0.248,0.889,0.51,222261,0.0999,0,2mhzM6uC4jA92K7XeDJTVo,0.0,0.295,-17.855,La Veuve,0,0.214,173.672
0.687,0.283,0.8740000000000001,230227,0.64,1,1SgENhaSaWJ9OWci6zRAvD,2e-06,0.1369999999999999,-4.083,The Uppercut,1,0.306,80.991
0.885,0.94,0.382,180547,0.362,0,0LbpPA8pFXpSHT0zrw8ah5,0.0738,0.0836,-13.169,Happy Flying Carpet,0,0.0349,184.877
0.255,0.122,0.448,190320,0.909,1,3ojBGxHAH27JDsLK6Q6nLD,3.01e-05,0.166,-4.521,Double Team,1,0.247,97.177
0.7340000000000001,0.79,0.7559999999999999,153733,0.33,0,04o7zdSIKBgoYgFGCNJzXY,0.0,0.363,-10.929,No Me Escribas,0,0.0556,103.491
0.468,0.996,0.339,102453,0.0868,0,59NxgMDMNWLBFPmgLOvsfS,0.934,0.426,-23.373,"Lieder ohne Worte, Op. 67",0,0.0373,131.154
0.386,0.0176,0.8190000000000001,276787,0.485,1,6yuvC80FcnVJNvC0DbXN9e,0.0,0.6579999999999999,-6.45,Come to Me (feat. Nicole Scherzinger),1,0.0756,96.998
0.662,0.142,0.629,303347,0.8740000000000001,0,2CP2xY3OA1adUgFW0lVwhw,9.67e-06,0.179,-4.6610000000000005,"Down, Down, Down to Mephisto's Cafe",1,0.149,141.946
0.196,0.0324,0.157,183000,0.989,1,21MwEJ8tHezcPy77BaELJ6,3.3799999999999995e-05,0.337,-5.065,Bodies,1,0.222,157.609
0.475,0.973,0.5329999999999999,60480,0.609,0,1wynpo7pvWK6LXQs5jDCgA,0.000205,0.562,-11.786,Carmen: Act II: Vivat! Vivat le Toréro!,0,0.364,64.972
0.328,0.784,0.489,163240,0.3,0,53kkjWF5QCgtncnQ3anb6r,6.6e-06,0.17,-8.641,If I Didn't Care,0,0.0299,121.451
0.967,0.545,0.815,151213,0.738,1,5GTtj2q0psedXHdUnFG4z3,0.0,0.0772,-5.142,Sanguinarios Del M1,1,0.127,119.905
0.583,0.981,0.239,161907,0.153,0,6NByT0XS1Q45iLFgxSrVVL,0.821,0.1689999999999999,-21.238000000000003,"Chorale Variations on the Christmas Carol ""Vom Himmel hoch da komm' ich her"", BWV 769: Variation V (L'altra sorte del Canone al rovescio)",0,0.0379,172.324
0.444,0.0365,0.51,284960,0.775,0,3ugy4UZMgDleeBReUjtqP9,0.773,0.092,-11.303,Four Sticks - 1993 Remaster,1,0.0607,107.001
0.857,0.733,0.632,224726,0.925,0,0zrktwkID2FyITcV7k2l0O,6.17e-05,0.274,-5.148,Babarabatiri,0,0.0751,100.875
0.473,0.55,0.49,157373,0.279,0,55pZXCJplTA0KRofTrcX6G,0.0,0.403,-15.597,Witchcraft,0,0.0447,127.029
0.598,0.748,0.602,142893,0.118,0,1swJ3f1M4HL4qLOp2phhcq,0.0,0.11,-14.978,King of the Road,1,0.0426,111.412
0.616,0.145,0.6779999999999999,219920,0.775,0,7FA4BogXhcyzESjnfeEo58,0.0,0.281,-6.143,Piggy in the Mirror - 2006 Remaster,0,0.0374,81.935
0.392,0.00469,0.795,300971,0.787,0,4EZA17630BeeVJtiAQrDSi,0.0356,0.08,-7.2189999999999985,1990 - Original Mix,0,0.327,125.057
0.825,0.7879999999999999,0.63,131667,0.7390000000000001,0,7hHnqCBaDXQ9xMh7WBCPtY,0.0,0.0799,-11.448,'Twas the Night Before Christmas,0,0.589,203.315
0.334,0.0929,0.635,219533,0.395,0,5CdX4HXMRxyldTVxXDrzSA,0.0,0.27,-13.005,"Meet Me Half Way - From ""Over The Top"" Soundtrack",1,0.0266,117.096
0.777,0.22,0.655,131187,0.591,0,5H2s8XZ93h06pdyfEXIaT3,0.00021,0.102,-9.016,Sneaky Feelings,0,0.0407,129.64700000000002
0.804,0.352,0.623,151107,0.605,0,4kh2S9hRpPvoF9JkwZcYGN,0.0,0.101,-9.923,Lonely Boy,1,0.0306,106.163
0.4370000000000001,0.983,0.3670000000000001,486160,0.231,0,2euHjoHUw2zAUX2GBj5Q12,0.925,0.122,-16.264,"Piano Trio No. 6 in E-Flat Major, Op. 70 No. 2: IV. Finale. Allegro",0,0.0394,129.014
0.355,0.0045,0.611,213360,0.8270000000000001,1,1x075F39Q0zOhjPzPKgG8E,0.0132,0.0283,-4.665,Baby By Me,1,0.0876,190.058
0.0989,0.705,0.216,312427,0.289,0,0K5fqBg0rfXHa8AWW722Tj,0.00606,0.115,-8.992,February Song,1,0.031,139.749
0.281,0.715,0.281,286373,0.307,0,0YNaV8iU1JwA0LUEIPBsf5,0.000621,0.286,-15.493,The End of a Love Affair - Stereo Take 4 with Vocal Overdub Take 8,0,0.04,136.686
0.804,0.324,0.893,152213,0.6759999999999999,1,1D23GEeQ32aqLw5ZnY3Ivp,0.0,0.0968,-4.867,COOLEST MONKEY IN THE JUNGLE,1,0.227,125.923
0.394,0.929,0.401,191307,0.205,0,6EzCJwgHK5v8UJzmBSfFml,0.0,0.234,-13.377,Tea for Two (with Axel Stordahl & His Orchestra),1,0.0365,86.81299999999996
0.696,0.00704,0.5379999999999999,169027,0.889,0,4pmU8AtVu9qU40Xd9zjEfA,0.0,0.312,-3.5860000000000003,"A Little Less Sixteen Candles, A Little More ""Touch Me""",1,0.0596,133.04399999999998
0.0395,0.96,0.148,245507,0.1639999999999999,0,09h3g1cXbKmbaO2AzdE9U4,0.5,0.16,-18.638,"Te Deum in D, HWV 283 ""Dettingen"": Prayer",0,0.0415,84.99600000000002
0.489,0.703,0.615,268560,0.407,0,2WPZBqjn6vWxhZAidkfZRR,0.83,0.0898,-14.539,Bella,1,0.028,121.648
0.182,0.954,0.183,156667,0.113,0,3PDpfFq0ux7mfd5UMNADLN,3.88e-05,0.104,-15.745,Till We Meet Again,0,0.0287,85.134
0.513,0.898,0.362,148013,0.287,0,2oGtD9CB47ZTnyryFct2J7,0.0,0.191,-7.057,Amor Mío,0,0.0568,207.374
0.178,0.6559999999999999,0.74,138158,0.453,1,6m37YblnnlJ1x7DfTc3Vj0,8e-05,0.111,-7.8279999999999985,Floor Seats (Text Back),1,0.121,75.992
0.873,0.0615,0.495,260413,0.71,0,6zQ3sh6TdYDfVbd9oPgjXN,0.000562,0.0786,-12.144,Me And My Woman,1,0.217,168.877
0.545,0.972,0.659,203440,0.15,0,6x3zBH2XoNS7SPBne6ZhJi,8.34e-06,0.152,-21.753,Mcdougal Street Blues (with Steve Allen),0,0.479,116.148
0.918,0.84,0.491,181267,0.33,0,3JCJs6b2Midbvum3qechgd,0.8959999999999999,0.269,-11.657,Dardanella,0,0.0763,207.459
0.815,0.223,0.691,181893,0.6890000000000001,0,6PEC1qenuzwOMhTZPSj9wX,0.00354,0.0902,-13.327,Hiding Out,0,0.0418,104.714
0.418,0.7709999999999999,0.735,178147,0.326,0,1SRw2bSIUUogb3pOPTw61e,0.0,0.696,-18.651,"Le Peintre, La Pomme Et Picasso",0,0.938,61.883
0.445,0.992,0.711,181920,0.121,0,0pS41oWneMuE79AAKlGI7P,0.6970000000000001,0.117,-14.746,Walking Behind Miss Lucy,0,0.126,132.51
0.691,0.258,0.612,587853,0.361,0,2Lwg8TMyGrUqkEwzYx0IUn,1.09e-05,0.391,-18.433,"Eine kurze Weltgeschichte für junge Leser: Von den Anfängen bis zum Mittelalter, Kapitel 36",0,0.951,56.46100000000001
0.547,0.8740000000000001,0.5329999999999999,182013,0.194,0,0Y04xGwKImCqVSFZQI5All,8.97e-05,0.122,-15.805,La chanson de Prévert,1,0.0373,72.905
0.687,0.341,0.42,168560,0.685,0,3nP0dFUXqDefiHvg37TtgI,0.713,0.15,-13.041,Wild Cats of Kilkenny,1,0.0423,161.15
0.115,0.897,0.358,254880,0.191,0,3lrpllvYQtR0WxSe5PLVLG,0.0,0.0768,-16.062,How Do You Keep The Music Playing,1,0.0312,74.719
0.297,0.929,0.4320000000000001,255587,0.0278,0,58qX2n84ONmT2Hm6kuV3wl,0.12,0.098,-19.202,"Quatuor à cordes No. 15 in D Minor, K. 421: III. Menuetto (Allegretto) - Trio",0,0.0408,100.086
0.099,0.535,0.347,298133,0.433,0,7K8tSyNeuFXn8kTEbU8FQP,0.0553,0.117,-11.332,Here We Go,0,0.0403,174.949
0.0575,0.995,0.411,411960,0.0423,0,3xmkbcnfM7HfoK7XQP4qgg,0.923,0.0749,-25.218000000000004,"Nocturnes, Op. 37: No. 2 in G Major",0,0.0529,133.304
